"","man_hud","cpi","pop_hudson","man_hud_covid","cpi_2020_06","regional_emp","manhattan_baseline","hudson_baseline","region_pess","region_opt","man_hud_pess","man_hud_opt","cpi_2020_08","manhattan_base_2020_10","hudson_base_2020_10","pop_hudson_2020_10","cpi_2020_10","man_hud_2020_10","pop_hudson_2020_06","month"
"Sep 2001",2425.86844874042,187.779973424543,617.044323061502,2425.87118953928,177.53359312734,8138.97854949363,2171.50844790406,254.375403251922,8138.97854949363,8138.97854949363,2425.88385064227,2425.88385064227,177.533704009821,2171.57267565302,254.661604924433,617.044324412284,177.533704009821,2426.23428030924,617.044321393039,2001-09-01
"Oct 2001",2401.398671,188.0558,616.8287541,2401.403959,177.5,8100.285,2145.6077,255.8071338,8100.285,8100.285,2401.414833,2401.414833,177.5,2145.559925,255.9641324,616.828746,177.5,2401.524057,616.8287572,2001-10-01
"Nov 2001",2386.6694168993,188.597767601229,616.704373318307,2386.67252563131,177.566692369367,8081.04719537931,2129.73249371699,256.954304577064,8081.04719537931,8081.04719537931,2386.68679781666,2386.68679781666,177.566584458501,2129.77880434691,257.005848677244,616.704359063365,177.566584458501,2386.78465260036,616.704387610689,2001-11-01
"Dec 2001",2379.80648297511,189.286645719535,616.653297470868,2379.8049378531,177.753000300752,8076.27898188483,2122.33290832357,257.491846921089,8076.27898188483,8076.27898188483,2379.82475538736,2379.82475538736,177.752791526525,2122.61727375305,257.479107048573,616.653280986741,177.752791526525,2380.09638045266,616.653323625869,2001-12-01
"Jan 2002",2376.902035,189.9555,616.620524,2376.896796,178.067,8076.74,2119.812352,257.1074214,8076.74,8076.74,2376.919774,2376.919774,178.0667,2120.37277,257.0841482,616.6205094,178.0667,2377.456918,616.6205551,2002-01-01
"Feb 2002",2374.65412906148,190.477930300109,616.56190424543,2374.64870980149,178.502363533574,8074.87245136241,2119.00773891721,255.66151197338,8074.87245136241,8074.87245136241,2374.66925146212,2374.66925146212,178.501991570691,2119.78732392109,255.688355651058,616.561895252353,178.501991570691,2375.47567956534,616.56192839418,2002-02-01
"Mar 2002",2372.18438250723,190.889673326948,616.476705136509,2372.18132656678,178.995146410396,8069.84878222628,2118.49000720902,253.705896167425,8069.84878222628,8069.84878222628,2372.19590366009,2372.19590366009,178.99475951371,2119.38134255694,253.827684255347,616.47670277038,178.99475951371,2373.2090269912,616.476715896076,2002-03-01
"Apr 2002",2369.220303,191.267,616.3750475,2369.220303,179.467,8062.524,2117.263601,251.9651749,8062.524,8062.524,2369.228776,2369.228776,179.4667,2118.119827,252.2052317,616.3750495,179.4667,2370.325059,616.3750465,2002-04-01
"May 2002",2365.59904789185,191.668522309443,616.267616774049,2365.60132905163,179.856594237077,8053.93699917106,2114.61390046605,250.992374340533,8053.93699917106,8053.93699917106,2365.60627507563,2365.60627507563,179.856501110583,2115.27241900578,251.348011407418,616.267618538333,179.856501110583,2366.62043073087,616.267611705186,2002-05-01
"Jun 2002",2361.59637329224,192.082216528229,616.167356842354,2361.60022765754,180.170673316928,8045.86222254337,2110.95002998848,250.654221664761,8045.86222254337,8045.86222254337,2361.60425223153,2361.60425223153,180.170818566784,2111.32732298213,251.078699741142,616.167355187295,180.170818566784,2362.40602298992,616.167353430567,2002-06-01
"Jul 2002",2357.597685,192.4784,616.0877762,2357.602855,180.433,8040.258,2106.96205,250.6458693,8040.258,8040.258,2357.60792,2357.60792,180.4333,2107.077384,251.0438888,616.0877703,180.4333,2358.121273,616.0877762,2002-07-01
"Aug 2002",2353.92755081557,192.85124342508,616.037554573188,2353.93397291793,180.680407666263,8038.48351491633,2103.24695203344,250.694435560788,8038.48351491633,8038.48351491633,2353.94138801316,2353.94138801316,180.680696579566,2103.20865353727,250.945298482237,616.037545268389,180.680696579566,2354.15395217785,616.037556596188,2002-08-01
"Sep 2002",2350.667186546,193.290330930508,616.006056612592,2350.6739658771,181.002012173748,8039.50136463724,2100.02945202223,250.654902310566,8039.50136463724,8039.50136463724,2350.68435430265,2350.68435430265,181.002173626561,2099.98000869969,250.705159883784,616.006043639701,181.002173626561,2350.68516871578,616.006059437212,2002-09-01
"Oct 2002",2347.83697,193.9091,615.9778182,2347.842124,181.5,8041.675,2097.441197,250.4142173,8041.675,8041.675,2347.855414,2347.855414,181.5,2097.543533,250.3008319,615.9777995,181.5,2347.844365,615.9778216,2002-10-01
"Nov 2002",2345.30245984589,194.755522508754,615.937533344309,2345.30356238777,182.213330653425,8043.39997820067,2095.42184884467,249.897170368167,8043.39997820067,8043.39997820067,2345.31901905693,2345.31901905693,182.213201460041,2095.8351442896,249.725384296971,615.937506191815,182.213201460041,2345.5605286318,615.937537673027,2002-11-01
"Dec 2002",2342.30993819042,195.61570789789,615.870528562835,2342.30669605626,182.928055765861,8043.20028187061,2093.14312881148,249.179919707787,8043.20028187061,8043.20028187061,2342.32304870599,2342.32304870599,182.927831371417,2093.92609777464,249.034730323718,615.870494083532,182.927831371417,2342.96082807287,615.870533090956,2002-12-01
"Jan 2003",2337.950868,196.2103,615.7622885,2337.945765,183.367,8039.632,2089.584773,248.3764656,8039.632,8039.632,2337.961239,2337.961239,183.3667,2090.671483,248.3004941,615.7622528,183.3667,2338.971977,615.762291,2003-01-01
"Feb 2003",2331.80157428237,196.363162836196,615.609431434761,2331.79887386433,183.357047497814,8032.0796833921,2084.23545125456,247.576101470252,8032.0796833921,8032.0796833921,2331.81155298138,2331.81155298138,183.356686469157,2085.46404248955,247.576092196549,615.609403831018,183.356686469157,2333.04013451717,615.609428982077,2003-02-01
"Mar 2003",2325.37783021081,196.311041181638,615.453110184217,2325.37958589784,183.141320318367,8023.24173010251,2078.61956839851,246.769293321244,8023.24173010251,8023.24173010251,2325.38886165114,2325.38886165114,183.140945332216,2079.84713068322,246.842110988008,615.453096126173,183.140945332216,2326.68924143717,615.453102361927,2003-03-01
"Apr 2003",2320.680271,196.3939,615.3456112,2320.685329,183.067,8016.645,2074.770463,245.9218003,8016.645,8016.645,2320.692263,2320.692263,183.0667,2075.901755,246.0609293,615.3456105,183.0667,2321.962684,615.3456009,2003-04-01
"May 2003",2319.17796991353,196.86058540572,615.323036994424,2319.18285915494,183.380108984949,8014.91895489763,2074.15534750749,245.034331269349,8014.91895489763,8014.91895489763,2319.18967853611,2319.18967853611,183.379993404072,2075.1452628263,245.225823987205,615.323044973002,183.379993404072,2320.37108644767,615.323029165334,2003-05-01
"Jun 2003",2320.21375241077,197.5954681163,615.35675432252,2320.21624468569,183.922033331043,8017.10346438598,2075.97692989077,244.24739395538,8017.10346438598,8017.10346438598,2320.22432383757,2320.22432383757,183.922146558977,2076.8403614184,244.453664020543,615.356766389555,183.922146558977,2321.2940250303,615.356750961335,2003-06-01
"Jul 2003",2322.598882,198.3918,615.401946,2322.598882,184.433,8021.341,2078.871792,243.7364458,8021.341,8021.341,2322.608238,2322.608238,184.4333,2079.686098,243.8922164,615.4019588,184.4333,2323.578314,615.4019449,2003-07-01
"Aug 2003",2325.13418643387,199.082710355734,615.422401057913,2325.13323988629,184.72547952535,8025.8612007211,2081.52987908587,243.613014696799,8025.8612007211,8025.8612007211,2325.14289402235,2325.14289402235,184.725858433072,2082.41398327931,243.64280103241,615.422412680677,184.725858433072,2326.05678398844,615.422397238069,2003-08-01
"Sep 2003",2326.57875044241,199.660838205016,615.416333388664,2326.5780766557,184.900916727835,8029.24237531654,2082.85459000136,243.732910346122,8029.24237531654,8029.24237531654,2326.58750051708,2326.58750051708,184.901283246693,2083.88538190246,243.620949452037,615.416344211905,184.901283246693,2327.50633114535,615.416324811251,2003-09-01
"Oct 2003",2325.681223,200.1587,615.3905631,2325.681223,185.133,8030.15,2081.802687,243.8880129,8030.15,8030.15,2325.6907,2325.6907,185.1333,2082.994122,243.6957461,615.390576,185.1333,2326.689868,615.3905521,2003-10-01
"Nov 2003",2321.90917701766,200.620395393561,615.352480662814,2321.90957263322,185.550750691426,8028.03594592166,2078.00430592681,243.915686191604,8028.03594592166,8028.03594592166,2321.91999222633,2321.91999222633,185.550961752526,2079.31497038977,243.756105979451,615.35249950429,185.550961752526,2323.07107633932,615.352472563873,2003-11-01
