"","man_hud","cpi","pop_hudson","man_hud_covid","cpi_2020_06","regional_emp","manhattan_baseline","hudson_baseline","region_pess","region_opt","man_hud_pess","man_hud_opt","cpi_2020_08","month"
"Sep 2010",2387.32945495768,241.699567590634,637.738426647801,2387.33511375236,219.018459824709,8072.36693090009,2149.25611242413,238.08569069302,8072.36693090009,8072.36693090009,2387.34180284822,2387.34180284822,219.018600925156,2010-09-01
"Oct 2010",2395.382943,242.5576,638.6236196,2395.388107,219.699,8089.894,2156.748967,238.634174,8089.894,8089.894,2395.383141,2395.383141,219.699,2010-10-01
"Nov 2010",2404.1204303292,243.417516727513,639.475394184265,2404.12613065708,220.42897343419,8102.5107292093,2164.93594154723,239.176722301148,8102.5107292093,8102.5107292093,2404.11266412672,2404.11266412672,220.428793518117,2010-11-01
"Dec 2010",2412.72497649132,244.24653725092,640.295934261802,2412.73120855825,221.20819870927,8112.00163127489,2173.0131804511,239.701667536749,8112.00163127489,8112.00163127489,2412.71484844068,2412.71484844068,221.207884258321,2010-12-01
"Jan 2011",2420.470292,245.0278,641.1027574,2420.4755,222.044,8122.262,2180.223984,240.2401596,8122.262,8122.262,2420.464144,2420.464144,222.0437,2011-01-01
"Feb 2011",2426.85554182294,245.751349852719,641.912504560605,2426.85726577764,222.929031047301,8136.06783866329,2186.0598794305,240.79999819567,8136.06783866329,8136.06783866329,2426.85987768759,2426.85987768759,222.928947225225,2011-02-01
"Mar 2011",2432.28170874375,246.434857479765,642.738310282772,2432.27917268136,223.797263856732,8151.71798844485,2191.00530177151,241.295582274801,8151.71798844485,8151.71798844485,2432.30088368538,2432.30088368538,223.797447226751,2011-03-01
"Apr 2011",2437.37523,247.1029,643.5924325,2437.369989,224.568,8166.392,2195.792913,241.6179606,8166.392,8166.392,2437.410873,2437.410873,224.5683,2011-04-01
"May 2011",2442.58316115679,247.76634682457,644.473853928865,2442.57838708416,225.180717191415,8177.91932354487,2200.93103202703,241.702441868021,8177.91932354487,8177.91932354487,2442.63347341917,2442.63347341917,225.180854618016,2011-05-01
"Jun 2011",2447.63503108926,248.381236533728,645.328456418224,2447.63265553117,225.655597715658,8186.72900753837,2206.03060549992,241.661374512196,8186.72900753837,8186.72900753837,2447.69197985485,2447.69197985485,225.655456464308,2011-06-01
"Jul 2011",2452.080987,248.8899,646.0888466,2452.080987,226.033,8193.9,2210.478237,241.6513669,8193.9,8193.9,2452.129604,2452.129604,226.0327,2011-07-01
"Aug 2011",2455.72407454987,249.257925811962,646.710995590599,2455.72493766345,226.355618705555,8200.86008937938,2213.9542613132,241.791798061873,8200.86008937938,8200.86008937938,2455.74605948754,2455.74605948754,226.355441710117,2011-08-01
"Sep 2011",2459.37893323258,249.543933422364,647.244332444336,2459.37951774953,226.675493428788,8210.43242584617,2217.31393804365,242.053129680119,8210.43242584617,8210.43242584617,2459.36706771005,2459.36706771005,226.675586175278,2011-09-01
"Oct 2011",2464.113101,249.8298,647.7616507,2464.113101,227.047,8225.789,2221.706258,242.3685941,8225.789,8225.789,2464.074852,2464.074852,227.0473,2011-10-01
"Nov 2011",2470.59468212517,250.178079557211,648.319204849479,2470.59445085458,227.498993171549,8248.31791153015,2227.86050834978,242.688391336335,8248.31791153015,8248.31791153015,2470.54889966769,2470.54889966769,227.499285948923,2011-11-01
"Dec 2011",2477.89404616564,250.574033480521,648.90709319703,2477.89388954479,227.958243384008,8272.27169648441,2234.82716169589,243.030592082146,8272.27169648441,8272.27169648441,2477.85775393462,2477.85775393462,227.958391427175,2011-12-01
"Jan 2012",2484.682129,250.9836,649.498875,2484.682129,228.326,8290.119,2241.236987,243.4302347,8290.119,8290.119,2484.667222,2484.667222,228.326,2012-01-01
"Feb 2012",2489.98055583829,251.373348551787,650.075087381855,2489.98061780706,228.537408608246,8296.75059783328,2246.09093069506,243.903092859449,8296.75059783328,8296.75059783328,2489.99402387869,2489.99402387869,228.537358938634,2012-02-01
"Mar 2012",2494.21370921602,251.712373396294,650.644178930512,2494.21375118245,228.663199701848,8296.74578821628,2249.87064909877,244.387881457967,8296.74578821628,8296.74578821628,2494.2585308478,2494.2585308478,228.663170338248,2012-03-01
"Apr 2012",2498.156661,251.9704,651.2215761,2498.156661,228.808,8297.106,2253.427976,244.8040507,8297.106,8297.106,2498.232027,2498.232027,228.808,2012-04-01
"May 2012",2502.33697989199,252.143926235641,651.814049630507,2502.33696328751,229.055631654724,8302.92795639598,2257.33496705515,245.101434899939,8302.92795639598,8302.92795639598,2502.43640237308,2502.43640237308,229.05562644469,2012-05-01
"Jun 2012",2506.29222193328,252.336539600972,652.393747406851,2506.29221068841,229.406698549343,8311.68955805792,2261.04456539055,245.351404811916,8311.68955805792,8311.68955805792,2506.3959707853,2506.3959707853,229.406679071687,2012-06-01
"Jul 2012",2509.31244,252.6786,652.9241616,2509.31244,229.841,8318.964,2263.729936,245.6557153,8318.964,8318.964,2509.385652,2509.385652,229.841,2012-07-01
"Aug 2012",2510.97519411223,253.259068727869,653.380155385003,2510.97519856139,230.335657365448,8321.86124324945,2264.90030230655,246.076941037091,8321.86124324945,8321.86124324945,2510.97724403638,2510.97724403638,230.33573898631,2012-08-01
"Sep 2012",2512.00807286569,254.001312644265,653.782075953199,2512.00807587874,230.857080174857,8323.63831288541,2265.40912145016,246.520935931409,8323.63831288541,8323.63831288541,2511.93005793695,2511.93005793695,230.85727633797,2012-09-01
"Oct 2012",2513.426172,254.7873,654.1616415,2513.426172,231.369,8329.089,2266.445909,246.8543737,8329.089,8329.089,2513.300283,2513.300283,231.3693,2012-10-01
"Nov 2012",2516.07287621463,255.500232186211,654.544389103554,2516.07287502248,231.828257402,8341.70203356916,2268.96921023716,246.990979544289,8341.70203356916,8341.70203356916,2515.96018974063,2515.96018974063,231.828613906366,2012-11-01
"Dec 2012",2520.10472604841,256.028243155305,654.931131372948,2520.10472524107,232.164128899378,8359.74589410418,2273.01368929031,247.032684603192,8359.74589410418,8359.74589410418,2520.046373541,2520.046373541,232.164485946806,2012-12-01
"Jan 2013",2525.506551,256.2607,655.3164998,2525.506551,232.299,8380.184,2278.38304,247.1284715,8380.184,8380.184,2525.511511,2525.511511,232.2993,2013-01-01
"Feb 2013",2532.09192402924,256.153787712468,655.698046934112,2532.09192434867,232.204275989512,8400.22988173308,2284.75371311517,247.391034685752,8400.22988173308,8400.22988173308,2532.14474740847,2532.14474740847,232.204468351187,2013-02-01
"Mar 2013",2538.98939194068,255.930962882666,656.08500955501,2538.98939215701,232.047441264669,8418.09751810535,2291.29318701826,247.78791592249,8418.09751810535,8418.09751810535,2539.08110282499,2539.08110282499,232.047516911843,2013-03-01
"Apr 2013",2545.156245,255.8825,656.4895455,2545.156245,232.045,8432.251,2297.041697,248.2503688,8432.251,8432.251,2545.292066,2545.292066,232.045,2013-04-01
"May 2013",2549.91371040913,256.207739186137,656.915654245182,2549.91371032354,232.345712714024,8442.09077283177,2301.39028726509,248.711308142331,8442.09077283177,8442.09077283177,2550.10159584767,2550.10159584767,232.34570898518,2013-05-01
"Jun 2013",2554.03876311483,256.742283091808,657.334701821828,2554.03876305686,232.827365301207,8450.76270014115,2305.13323767373,249.110293710555,8450.76270014115,8450.76270014115,2554.24353193685,2554.24353193685,232.82738344286,2013-06-01
"Jul 2013",2558.672315,257.2308,657.7098959,2558.672315,233.3,8462.349,2309.415637,249.3885465,8462.349,8462.349,2558.804184,2558.804184,233.3,2013-07-01
"Aug 2013",2564.61378896383,257.496525913351,658.016469211085,2564.61378898677,233.625465746983,8479.36043434719,2315.05583245408,249.502864100479,8479.36043434719,8479.36043434719,2564.55869683044,2564.55869683044,233.625366078461,2013-08-01
"Sep 2013",2571.29665197042,257.676967713067,658.277754731754,2571.29665198595,233.872838271245,8498.02194058938,2321.56520499054,249.472350479736,8498.02194058938,8498.02194058938,2571.03755546468,2571.03755546468,233.872612279683,2013-09-01
"Oct 2013",2577.812882,257.9882,658.5291105,2577.812882,234.163,8512.987,2328.128394,249.3316862,8512.987,8512.987,2577.46008,2577.46008,234.1627,2013-10-01
"Nov 2013",2583.5162291429,258.571949753051,658.7982151327,2583.51622913676,234.584313186931,8520.83567496457,2334.13253640004,249.131763044643,8520.83567496457,8520.83567496457,2583.26429923795,2583.26429923795,234.584048923197,2013-11-01
"Dec 2013",2588.80753192947,259.272553463332,659.082029562268,2588.80753192531,235.095059391592,8525.85435231623,2339.77475921598,248.988317681613,8525.85435231623,8525.85435231623,2588.76307679705,2588.76307679705,235.094911882855,2013-12-01
"Jan 2014",2594.349401,259.86,659.3698353,2594.349401,235.621,8534.256,2345.454687,249.033298,8534.256,8534.256,2594.487985,2594.487985,235.621,2014-01-01
"Feb 2014",2600.68387616822,260.167393592962,659.652592687744,2600.68387616987,236.099911134921,8550.49827320188,2351.52850635313,249.3571609728,8550.49827320188,8550.49827320188,2600.88566732884,2600.88566732884,236.100045636157,2014-02-01
"Mar 2014",2607.87071394137,260.28029991509,659.927977389546,2607.87071394248,236.517627866094,8572.01757607169,2358.17865207151,249.884399908629,8572.01757607169,8572.01757607169,2608.06305190272,2608.06305190272,236.517866114826,2014-03-01
"Apr 2014",2615.8491,260.3474,660.1953439,2615.8491,236.872,8594.495,2365.544121,250.4980172,8594.495,8594.495,2616.042138,2616.042138,236.8723,2014-04-01
"May 2014",2624.43061122121,260.477249949174,660.457441857065,2624.43061122078,237.15882005116,8614.48493593152,2373.58211248369,251.101544723413,8614.48493593152,8614.48493593152,2624.68365689109,2624.68365689109,237.15913519884,2014-05-01
"Jun 2014",2632.91638926805,260.617906135567,660.730601472144,2632.91638926776,237.365651366255,8632.03497302675,2381.52263586838,251.680632291283,8632.03497302675,8632.03497302675,2633.20326781434,2633.20326781434,237.365956991175,2014-06-01
"Jul 2014",2640.479967,260.6773,661.0345481,2640.479967,237.478,8648.066,2388.413903,252.2414592,8648.066,8648.066,2640.655362,2640.655362,237.4783,2014-07-01
"Aug 2014",2646.52275520616,260.585732536268,661.381583976588,2646.52275520625,237.473401253029,8663.40416825714,2393.59637471208,252.784670459471,8663.40416825712,8663.40416825713,2646.38104532898,2646.38104532898,237.473717272185,2014-08-01
"Sep 2014",2651.35767639388,260.36298295005,661.754318862622,2651.35767639391,237.297507409628,8678.49667996957,2397.57950778834,253.28877393365,8678.49667996954,8678.49667996956,2650.86828228442,2650.86828228442,237.297835550102,2014-09-01
"Oct 2014",2655.525531,260.0512,662.1279394,2655.525531,236.888,8693.696,2401.165008,253.7267432,8693.696,8693.696,2654.891752,2654.891752,236.8883,2014-10-01
"Nov 2014",2659.49894917633,259.70602360946,662.483470603247,2659.49894917642,236.246278640429,8709.19735400282,2404.98988407536,254.087478479443,8709.19735400288,8709.19735400284,2659.07736327445,2659.07736327443,236.246488305013,2014-11-01
"Dec 2014",2663.47787993424,259.437058360529,662.825290977372,2663.47787993441,235.628615291528,8724.56701079876,2409.03235657088,254.423586566714,8724.56701079885,8724.56701079879,2663.45594356653,2663.45594356651,235.628708215821,2014-12-01
"Jan 2015",2667.594102,259.3674,663.1636174,2667.594102,235.355,8739.214,2413.105949,254.8036009,8739.214,8739.214,2667.90955,2667.90955,235.355,2015-01-01
"Feb 2015",2671.90210823665,259.57383969256,663.506493514124,2671.90210823619,235.640299000073,8752.80374906483,2417.04083150496,255.270594489423,8752.8037490646,8752.80374906476,2672.31142586951,2672.31142586955,235.640266544804,2015-02-01
"Mar 2015",2676.14724805435,259.947950274499,663.853270024189,2676.14724805366,236.278883276109,8766.02727683547,2420.73376074298,255.76579863283,8766.02727683512,8766.02727683536,2676.49955915318,2676.49955915325,236.27886121624,2015-03-01
"Apr 2015",2679.997585,260.335,664.2011244,2679.997585,236.96,8779.832,2424.09814,256.2049842,8779.832,8779.832,2680.303124,2680.303124,236.96,2015-04-01
"May 2015",2683.34960295112,260.617473175854,664.547959899513,2683.34960295287,237.43600684076,8794.86631640444,2427.17644534921,256.543176677679,8794.86631640532,8794.86631640472,2683.71962195121,2683.71962195103,237.436015886142,2015-05-01
"Jun 2015",2687.01346710762,260.826718319255,664.894582933281,2687.01346711021,237.711703455888,8810.58254852611,2430.52744401276,256.892420020485,8810.58254852741,8810.58254852653,2687.41986411706,2687.41986411679,237.711709882183,2015-06-01
"Jul 2015",2692.027763,261.0313,665.2425257,2692.027763,237.855,8826.134,2434.838976,257.4040128,8826.134,8826.134,2692.242989,2692.242989,237.855,2015-07-01
"Aug 2015",2699.02442318108,261.270171307727,665.592584861896,2699.02442317453,237.921488451699,8840.94802235436,2440.53170709818,258.187954940599,8840.94802235107,8840.9480223533,2698.71966225154,2698.71966225222,237.921484725441,2015-08-01
"Sep 2015",2707.00876829296,261.463839411444,665.942614935283,2707.00876828329,237.917488085525,8855.54815868981,2446.957606206,259.189051777824,8855.54815868496,8855.54815868825,2706.14665811934,2706.14665812034,237.917484440216,2015-09-01
"Oct 2015",2714.579466,261.5032,666.2897349,2714.579466,237.837,8870.732,2453.201468,260.31081,8870.732,8870.732,2713.512278,2713.512278,237.837,2015-10-01
"Nov 2015",2720.58320376898,261.336945296942,666.632392982532,2720.58320379343,237.699965278368,8886.76866825213,2458.46712662842,261.448211026587,8886.76866826439,8886.76866825608,2719.91533748703,2719.91533748448,237.699971138019,2015-11-01
"Dec 2015",2724.85874827613,261.144953664599,666.974354395958,2724.85874831223,237.630084942753,8901.81340930731,2462.43457412622,262.462135201557,8901.81340932542,8901.81340931314,2724.89670896119,2724.89670895742,237.630093097695,2015-12-01
"Jan 2016",2727.492886,261.1649,667.3207136,2727.492886,237.777,8913.493,2464.902842,263.2049376,8913.493,8913.493,2728.107779,2728.107779,237.777,2016-01-01
"Feb 2016",2728.83854622445,261.555569726728,667.674436830195,2728.8385461332,238.23324302742,8920.65448982224,2465.97272972145,263.612284223417,8920.65448977647,8920.65448980751,2729.5850130966,2729.58501310612,238.233223315075,2016-02-01
"Mar 2016",2730.31322945439,262.160190374604,668.02997742533,2730.31322931966,238.862912884203,8927.02601889584,2466.95210862247,263.953084778915,8927.02601882825,8927.02601887409,2730.90519240631,2730.90519242037,238.862883909744,2016-03-01
"Apr 2016",2733.600579,262.7431,668.3796605,2733.600579,239.473,8937.556,2469.450618,264.5795599,8937.556,8937.556,2734.030177,2734.030177,239.473,2016-04-01
"May 2016",2739.73566777765,263.134579499847,668.718174944833,2739.73566811819,239.919951500838,8955.36907616256,2474.44488441169,265.736645146408,8955.36907633338,8955.36907621753,2740.18152905249,2740.18152901694,239.92003560168,2016-05-01
"Jun 2016",2747.15928712853,263.428681133283,669.049664754575,2747.15928763138,240.258041298215,8976.2948114057,2480.379483458,267.240135782788,8976.29481165793,8976.29481148688,2747.61961915434,2747.61961910185,240.258237929996,2016-06-01
"Jul 2016",2753.663658,263.7854,669.3806377,2753.663658,240.591,8994.339,2485.065978,268.798542,8994.339,8994.339,2753.86452,2753.86452,240.5913,2016-07-01
"Aug 2016",2757.77399159086,264.325912273883,669.71630103862,2757.77399031995,241.004728747005,9005.48853886076,2487.13034922434,270.16895709835,9005.48853822327,9005.4885386556,2757.29930587862,2757.29930601128,241.005089833757,2016-08-01
"Sep 2016",2760.94746010558,265.016118425598,670.056659974891,2760.94745822891,241.513810811826,9013.65473548145,2488.45625161964,271.302806815867,9013.65473454011,9013.6547351785,2759.75905745786,2759.75905765375,241.514175481383,2016-09-01
"Oct 2016",2765.374226,265.7831,670.4004192,2765.374226,242.115,9024.73,2491.741758,272.2001,9024.73,9024.73,2763.941857,2763.941857,242.1153,2016-10-01
"Nov 2016",2772.4974936737,266.546656589804,670.745579208092,2772.49749841681,242.782207585213,9042.62587950543,2498.7347832835,272.883218593518,9042.62588188458,9042.62588027111,2771.61800165524,2771.61800116013,242.782379137362,2016-11-01
"Dec 2016",2780.77263530103,267.197459979144,671.087323705123,2780.77264230484,243.397974713741,9063.3304688908,2507.38261080419,273.464036920417,9063.33047240392,9063.33047002143,2780.84664812537,2780.84664739428,243.398019403733,2016-12-01
"Jan 2017",2787.908065,267.6189,671.4201322,2787.908065,243.822,9080.851,2514.682366,274.0768024,9080.851,9080.851,2788.759168,2788.759168,243.822,2017-01-01
"Feb 2017",2792.28641564024,267.74499470023,671.741146547529,2792.28639793871,243.970033504732,9091.10846163595,2518.51457845642,274.80351821276,9091.10845275683,9091.10845877839,2793.31809364853,2793.31809549629,243.970119542718,2017-02-01
"Mar 2017",2794.98719509773,267.712274991163,672.058157986101,2794.98716895917,243.982031073953,9097.67887043692,2520.29339434882,275.517210583949,9097.67885732577,9097.67886621737,2795.81060055922,2795.81060328767,243.982254311095,2017-03-01
"Apr 2017",2797.76413,267.7079,672.3816201,2797.76413,244.054,9106.052,2522.316364,276.0386615,9106.052,9106.052,2798.355025,2798.355025,244.0543,2017-04-01
"May 2017",2801.90166065421,267.877768312979,672.716810835124,2801.90172671722,244.336362099561,9120.12538506182,2526.2389747056,276.243411062845,9120.12541819916,9120.1253957264,2802.48239526912,2802.48238837319,244.336601951023,2017-05-01
"Jun 2017",2806.80708208586,268.202736352501,673.048305583809,2806.80717963629,244.797197286743,9137.42760491712,2531.14846165241,276.226031836382,9137.42765384861,9137.42762066472,2807.37450778593,2807.3744976032,244.797304092629,2017-06-01
"Jul 2017",2811.418403,268.6224,673.3555041,2811.418403,245.359,9153.895,2535.489997,276.1358545,9153.895,9153.895,2811.625851,2811.625851,245.359,2017-07-01
"Aug 2017",2814.92671915031,269.087843158963,673.624610156418,2814.9264725998,245.958147726651,9166.4108129315,2538.1506509434,276.101445939563,9166.41068926129,9166.41077313077,2814.25205897865,2814.25208471465,245.958135616151,2017-08-01
"Sep 2017",2817.53547448479,269.596101821059,673.869043600885,2817.53511042162,246.586550149448,9175.64589507985,2539.78508581934,276.168317866821,9175.64571246506,9175.64583630901,2815.95334826004,2815.9533862625,246.586566355427,2017-09-01
"Oct 2017",2819.7012,270.1557,674.1090283,2819.7012,247.25,9183.218,2541.489862,276.3612182,9183.218,9183.218,2817.851081,2817.851081,247.25,2017-10-01
"Nov 2017",2821.88668037417,270.763703495612,674.360593287352,2821.88760051321,247.944158104944,9190.70154839729,2544.12727759488,276.688941523349,9190.70200994083,9190.70169693565,2820.81636111255,2820.81626506451,247.944044473259,2017-11-01
"Dec 2017",2824.57971501205,271.371345252157,674.622988264502,2824.5810737143,248.624157671023,9199.49762957833,2547.62258166283,277.096469085223,9199.49831110604,9199.4978489141,2824.7192595443,2824.71911771717,248.623908263444,2017-12-01
"Jan 2018",2828.274357,271.9184,674.8912681,2828.274357,249.235,9210.964,2551.666761,277.5128288,9210.964,9210.964,2829.179589,2829.179589,249.2347,2018-01-01
"Feb 2018",2833.27005309372,272.364828043771,675.161106712692,2833.2666190881,249.739775409125,9225.83254903484,2556.01260808447,277.885714378151,9225.83082653089,9225.83199468215,2833.8977932378,2833.89815169396,249.739575379697,2018-02-01
"Mar 2018",2839.08782472628,272.751331985132,675.43065422259,2839.08275398048,250.173930277574,9242.33169771798,2560.66013812195,278.237482714511,9242.32915422194,9242.33087914576,2838.89684022944,2838.89736953552,250.173878368578,2018-03-01
"Apr 2018",2845.054087,273.1388,675.6986798,2845.054087,250.591,9258.064,2565.671172,278.6091565,9258.064,9258.064,2844.280329,2844.280329,250.591,2018-04-01
"May 2018",2850.55700932498,273.568825070041,675.965548884103,2850.56982520844,251.029999517811,9271.121996204,2570.93965858572,279.032832704784,9271.12842467628,9271.12406507643,2849.97446478808,2849.97312701148,251.029868822763,2018-05-01
"Jun 2018",2855.23177834212,274.005819399909,676.238011989583,2855.25070262308,251.471861959423,9281.55817214243,2575.68805866421,279.504905415994,9281.56766459886,9281.56122709554,2855.19587768613,2855.19390228893,251.471563447431,2018-06-01
"Jul 2018",2858.775335,274.3949,676.5244159,2858.775335,251.883,9289.915,2578.970961,280.012843,9289.915,9289.915,2858.983804,2858.983804,251.8827,2018-07-01
"Aug 2018",2861.19084275448,274.696553157542,676.830821991637,2861.14301322625,252.233559852962,9297.10420688983,2580.27333494298,280.533651295302,9297.08021550469,9297.09648575282,2860.79962294318,2860.80461559342,252.233538218135,2018-08-01
"Sep 2018",2863.70635509045,274.932742267084,677.154150011672,2863.63572871242,252.508621884736,9305.51453963829,2580.8016721842,281.002486028921,9305.4791133086,9305.50313839807,2861.79328535941,2861.80065764211,252.508912286146,2018-09-01
"Oct 2018",2867.856148,275.1408,677.4890343,2867.856148,252.697,9317.904,2582.192845,281.3440404,9317.904,9317.904,2863.536885,2863.536885,252.6973,2018-10-01
"Nov 2018",2874.60542562003,275.358628966454,677.830657464161,2874.78392784951,252.81139069997,9335.73962068108,2585.56333712382,281.512505058448,9335.82915774936,9335.76843635668,2867.1033211429,2867.08468831851,252.811252378768,2018-11-01
"Dec 2018",2882.64310466648,275.626411531756,678.17639518225,2882.90668589763,252.960020872006,9355.32455819338,2589.94807811752,281.580060457213,9355.45677105569,9355.36710820115,2871.56871517256,2871.54120143894,252.959613333913,2018-12-01
"Jan 2019",2890.08903,275.9849,678.5241714,2890.08903,253.275,9371.671,2593.861609,281.6483845,9371.671,9371.671,2875.509994,2875.509994,253.2753,2019-01-01
"Feb 2019",2895.36924113574,276.457549495158,678.873522129495,2894.70306174604,253.837766236045,9381.3386437191,2596.24880430246,281.799708433866,9381.00448683113,9381.2311021537,2877.94595992964,2878.01549857696,253.839941155682,2019-02-01
"Mar 2019",2898.13455620662,276.998626420708,679.230431648218,2897.15085766005,254.527072405021,9387.07722758828,2597.77587260501,282.038476879266,9386.58380246871,9386.91842879743,2879.66291683927,2879.76559949105,254.53001215598,2019-03-01
"Apr 2019",2898.341988,277.5451,679.6024963,2898.341988,255.171,9393.184,2599.539356,282.3496878,9393.184,9393.184,2881.889044,2881.889044,255.1707,2019-04-01
"May 2019",2896.33356035553,278.047095275135,679.993853566006,2898.81977568481,255.642581392884,9402.80987851654,2602.33086996264,282.714159787567,9404.05696900013,9403.21122910253,2885.42776406444,2885.16824229958,255.634464479983,2019-05-01
"Jun 2019",2893.99134132188,278.507360563194,680.394805476731,2897.662554277,255.994652470876,9414.52045737946,2605.7223234995,283.095993944244,9416.36194499545,9415.11310253512,2889.38347321112,2889.00025633763,255.982856560687,2019-06-01
"Jul 2019",2893.58241,278.9418,680.7921952,2893.58241,256.325,9425.735,2608.980699,283.455112,9425.735,9425.735,2892.435811,2892.435811,256.3247,2019-07-01
"Aug 2019",2896.66636255326,279.364450885781,681.176401947222,2887.38768062582,256.719130414638,9434.42921258505,2611.52837799514,283.7594290529,9428.97848902013,9433.21201847317,2893.61495725701,2894.91411359508,256.747823146607,2019-08-01
"Sep 2019",2901.97286339477,279.781883178371,681.551949104121,2888.27171012083,257.213428822589,9440.80457252357,2613.40933858219,284.008833673388,9427.559899031,9440.83812402513,2893.35325287181,2897.4283011214,257.256072712384,2019-09-01
"Oct 2019",2907.524094,280.1988,681.9268961,2907.524094,257.832,9445.619,2614.822958,284.2112078,9424.113,9453.197,2892.433579,2901.359993,257.8323,2019-10-01
"Nov 2019",2911.63908665362,280.612090070626,682.307518567329,2945.75177247857,258.522415467079,9449.67864151358,2615.98019146422,284.381205052683,9420.85926010451,9473.14332974549,2891.51590168529,2907.56357657933,258.41529478544,2019-11-01
"Dec 2019",2913.82427687684,280.987384501102,682.692956951233,2960.83106457302,258.926113720252,9453.98254882259,2617.13830609768,284.56056577702,9418.37094036201,9496.61579662368,2890.76852652386,2914.78451091751,258.767600737929,2019-12-01
"Jan 2020",2913.882951,281.2825,683.0805679,2899.955634,258.608,9459.578,2618.566147,284.797802,9416.808,9517.824084,2890.236844,2921.241023,258.6077,2020-01-01
"Feb 2020",2911.81605231372,281.474774016896,683.468284620499,2734.73873460812,257.329726235564,9466.78933247169,2620.36495774057,285.110650803033,9415.84669278404,9532.52778972996,2889.8410097796,2925.650962532,257.804264378299,2020-02-01
"Mar 2020",2908.41515194972,281.61962696537,683.856346553913,2534.47198077206,255.639931111216,9473.04912107499,2621.96557576784,285.393749485201,9413.22845063204,9542.68616962841,2889.00024025497,2928.73067009747,256.826724335902,2020-03-01
"Apr 2020",2904.669478,281.792,684.2455697,2392.866577,254.284,9475.067,2622.631237,285.5109604,9406.211,9551.808394,2887.008517,2931.696109,256.2947,2020-04-01
"May 2020",2901.48581675817,282.051921269196,684.636709143266,2377.20776405257,253.816975886966,9470.82958415517,2621.91075157349,285.377604868517,9393.20459838896,9562.30328011239,2883.45913056667,2935.36983688523,256.637640293958,2020-05-01
"Jun 2020",2899.44118732428,282.39976689668,685.030276307192,2449.07692770849,254.032532205248,9463.43141132192,2620.49522649764,285.114840082178,9377.22962748016,9572.17823308497,2879.14260741921,2939.00078876672,257.524309325869,2020-06-01
"Jul 2020",2899.030167,282.821,685.4267217,2543.62949,254.534,9457.244,2619.361343,284.8952822,9362.459,9578.340305,2875.148783,2941.444494,258.4333,2020-07-01
"Aug 2020",2900.52307469065,283.296148313727,685.826349865693,2609.34882377418,254.9982961425,9455.5208864632,2619.23420037287,284.847669930308,9352.0022469935,9579.05093393156,2872.28843743523,2942.02065300115,258.966707779201,2020-08-01
"Sep 2020",2903.29319571613,283.785998040506,686.228881491394,2648.0301051349,255.396680808532,9457.04367808177,2619.83257016754,284.925232178678,9344.7153727806,9577.98910192064,2870.25612958667,2941.90565042827,259.220638360625,2020-09-01
"Oct 2020",2906.489557,284.2464,686.6338913,2674.796461,255.774,9459.476,2620.623642,285.0373204,9338.391,9580.188177,2868.467363,2942.740042,259.4147,2020-10-01
"Nov 2020",2909.40150351627,284.648844735155,687.041013212477,2701.73027299863,256.166395098586,9460.95249962165,2621.1819855276,285.111856291734,9331.31467289633,9589.08998193915,2866.47045558132,2945.65673722128,259.720713774421,2020-11-01
"Dec 2020",2911.87965244083,285.027381682039,687.450117942049,2728.75094160397,256.575189005069,9461.49191338806,2621.51169057296,285.151042521628,9323.74362213813,9601.77015845471,2864.34498267854,2949.75806074242,260.119352046447,2020-12-01
"Jan 2021",2913.914939,285.4317,687.8611354,2752.737122,256.993,9461.584,2621.724227,285.175652,9316.428,9613.712803,2862.303334,2953.638691,260.5435,2021-01-01
"Feb 2021",2915.53388928128,285.895515467874,688.274122362174,2771.53918571264,257.413456796486,9461.66215208723,2621.92170436856,285.203450328682,9309.96650586566,9621.56030783034,2860.51627198023,2956.25406407667,260.940122308299,2021-02-01
"Mar 2021",2916.90539281684,286.38865034245,688.689643062636,2786.89436963455,257.834229837859,9461.93429799561,2622.1687910221,285.240173875551,9304.35202755572,9626.58824840871,2858.98804995843,2958.0026466391,261.312501601738,2021-03-01
"Apr 2021",2918.23393,286.8649535,689.1083886,2801.511627,258.254,9462.552,2622.520795,285.2885517,9299.426,9631.230496,2857.681294,2959.643663,261.678,2021-04-01
"May 2021",2919.66210202527,287.294537048901,689.530436986972,2817.3203682248,258.671814752503,9463.59926239979,2623.01063307224,285.349664093539,9295.0265629003,9637.38869807281,2856.5543764237,2961.76953054611,262.050022918306,2021-05-01
"Jun 2021",2921.08499329182,287.712566025939,689.953413892596,2833.13183245052,259.088187939794,9464.88985759245,2623.58165693124,285.417996276167,9290.97867504638,9644.83560691048,2855.54865456181,2964.30543896043,262.426148954011,2021-06-01
"Jul 2021",2922.335809,288.1704687,690.3743319,2846.977716,259.504,9466.17,2624.154827,285.4863847,9287.104,9652.811751,2854.601232,2967.009771,262.8,2021-07-01
"Aug 2021",2923.28206121023,288.702199369853,690.791197541787,2857.43950509177,259.920284193498,9467.24842794325,2624.67045923137,285.549299334197,9283.28735364426,9660.73489550803,2853.67037488054,2969.69716840554,263.16794157403,2021-08-01
"Sep 2021",2923.92848942328,289.271816453795,691.205993148462,2865.29784552642,260.338685069635,9468.18397533828,2625.14629169741,285.607744216078,9279.66616114764,9668.73175231977,2852.79899957211,2972.40730885251,263.537313693332,2021-09-01
