"","man_hud","cpi","pop_hudson","man_hud_covid","cpi_2020_06","regional_emp","month"
"Sep 2003",2326.57875044241,199.660838205016,615.416333388664,2326.5780766557,184.900916727835,8029.24237531654,2003-09-01
"Oct 2003",2325.681223,200.1587,615.3905631,2325.681223,185.133,8030.15,2003-10-01
"Nov 2003",2321.90917701766,200.620395393561,615.352480662814,2321.90957263322,185.550750691426,8028.03594592166,2003-11-01
"Dec 2003",2317.60588115293,201.136356841418,615.3117580006,2317.60627135819,186.10452197984,8025.4976639775,2003-12-01
"Jan 2004",2315.833528,201.8086,615.2786374,2315.833528,186.7,8025.919,2004-01-01
"Feb 2004",2318.63381331032,202.683841403354,615.259706650091,2318.63317739566,187.25670289413,8031.60938596263,2004-02-01
"Mar 2004",2323.9664454644,203.587601095983,615.246935549678,2323.96555843006,187.749476834291,8040.58059840308,2004-03-01
"Apr 2004",2328.770636,204.2901,615.2286394,2328.770636,188.167,8049.77,2004-04-01
"May 2004",2330.74016122254,204.645483437465,615.197352481267,2330.74249478413,188.516919213534,8056.77599170927,2004-05-01
"Jun 2004",2330.587056508,204.843594330208,615.162484989577,2330.59169858826,188.882755868186,8061.84112759539,2004-06-01
"Jul 2004",2329.777922,205.1582,615.1376661,2329.782931,189.367,8065.869,2004-07-01
"Aug 2004",2329.55733842914,205.796976698635,615.132248095211,2329.55958613448,190.029360992473,8069.47509164471,2004-08-01
"Sep 2004",2330.28180887397,206.703236398,615.138475688309,2330.27990021691,190.758425618895,8072.12244677093,2004-09-01
"Oct 2004",2332.085817,207.7542,615.1443167,2332.08082,191.4,8072.986,2004-10-01
"Nov 2004",2335.0142204683,208.820380138362,615.140826134185,2335.00904486312,191.840970149905,8071.88901208226,2004-11-01
"Dec 2004",2338.75337292207,209.745456374091,615.131407727556,2338.75028469225,192.132541656237,8071.24804828388,2004-12-01
"Jan 2005",2342.900002,210.3664,615.1225524,2342.900002,192.367,8074.128,2005-01-01
"Feb 2005",2347.12764010504,210.598636081245,615.120451293973,2347.13055204266,192.637239889387,8082.66419335957,2005-02-01
"Mar 2005",2351.41703869703,210.671404772307,615.130096442207,2351.42186105114,193.038592941344,8095.2736934269,2005-03-01
"Apr 2005",2355.825754,210.8924,615.1561801,2355.830748,193.667,8109.444,2005-04-01
"May 2005",2360.35561392634,211.491582944064,615.197085101032,2360.35875896624,194.571218440693,8122.81002929421,2005-05-01
"Jun 2005",2364.7855331417,212.387983795943,615.225956592505,2364.78634843654,195.611271763577,8133.59636319375,2005-06-01
"Jul 2005",2368.838698,213.4229,615.2096303,2368.838698,196.6,8140.175,2005-07-01
"Aug 2005",2372.3660484118,214.449417327681,615.127037813008,2372.36794327756,197.388997458947,8141.90635613022,2005-08-01
"Sep 2005",2375.72953851399,215.36777485874,615.005494176661,2375.73403601752,197.984875559909,8142.10452046481,2005-09-01
"Oct 2005",2379.418876,216.09,614.8844103,2379.423882,198.433,8145.072,2005-10-01
"Nov 2005",2383.77735179681,216.580355152614,614.793698832121,2383.77904607166,198.783273204997,8153.81613877749,2005-11-01
"Dec 2005",2388.56258976535,217.012042695026,614.725279382333,2388.55972934525,199.103744515309,8166.16362902109,2005-12-01
"Jan 2006",2393.385797,217.6105,614.6615733,2393.380792,199.467,8178.646,2006-01-01
"Feb 2006",2397.92776677131,218.529799098896,614.587889765916,2397.92540102837,199.935539350692,8188.54597764865,2006-02-01
"Mar 2006",2402.14763705428,219.638550657455,614.501089286599,2402.14995067558,200.531516749228,8196.15107456197,2006-03-01
"Apr 2006",2406.074132,220.734,614.4009202,2406.079142,201.267,8202.5,2006-04-01
"May 2006",2409.69887352534,221.634466970314,614.290888437549,2409.70183370372,202.107236058899,8208.5808765538,2006-05-01
"Jun 2006",2412.86507461014,222.242569489973,614.189530304603,2412.86351506356,202.830188487784,8215.17948013846,2006-06-01
"Jul 2006",2415.378846,222.482,614.1191397,2415.373833,203.167,8223.031,2006-07-01
"Aug 2006",2417.30844238659,222.343884871697,614.09494857648,2417.30360111968,202.965886784078,8232.77884946943,2006-08-01
"Sep 2006",2419.7706942459,222.089086197469,614.103941102396,2419.76829977388,202.543358929268,8244.69933821756,2006-09-01
"Oct 2006",2424.144576,222.0459,614.1260395,2424.144576,202.333,8258.977,2006-10-01
"Nov 2006",2431.22558996533,222.45481576512,614.145262771344,2431.22621229901,202.657513101083,8275.37354038322,2006-11-01
"Dec 2006",2439.47535003589,223.205096831261,614.162017037666,2439.47553302611,203.396079498849,8291.95935217657,2006-12-01
"Jan 2007",2446.771998,224.0982,614.1808052,2446.771998,204.317,8306.382,2007-01-01
"Feb 2007",2451.56552667799,224.958722438192,614.201457538143,2451.56658046203,205.217245996771,8316.83995196058,2007-02-01
"Mar 2007",2454.59333301798,225.703822773787,614.205113846941,2454.59630734394,206.00847122349,8323.73529011328,2007-03-01
"Apr 2007",2457.164665,226.2738,614.1682413,2457.169719,206.631,8328.021,2007-04-01
"May 2007",2460.32256498934,226.649016704329,614.090309535342,2460.32914655654,207.064021430346,8330.78483695959,2007-05-01
"Jun 2007",2464.0452528922,226.970089851373,614.062798048645,2464.0520842278,207.442183755345,8333.65363551848,2007-06-01
"Jul 2007",2468.044743,227.4177,614.2001888,2468.049817,207.939,8338.389,2007-07-01
"Aug 2007",2472.09141599426,228.120725559302,614.578084257525,2472.0925313118,208.676631244803,8346.33718168252,2007-08-01
"Sep 2007",2476.18911811693,229.000836339243,615.116568921443,2476.18601941156,209.571830792172,8357.18301966466,2007-09-01
"Oct 2007",2480.400062,229.9279,615.6968478,2480.394975,210.49,8370.196,2007-10-01
"Nov 2007",2484.67650536693,230.797455132533,616.22557740863,2484.67332201104,211.323712849697,8384.14902890287,2007-11-01
"Dec 2007",2488.53088630678,231.607724050917,616.71122029151,2488.53190531117,212.074233816713,8395.82869323032,2007-12-01
"Jan 2008",2491.365688,232.3826,617.1876905,2491.3708,212.77,8401.525,2008-01-01
"Feb 2008",2492.77219298246,233.171065021673,617.679243556101,2492.77934242179,213.466295134182,8398.8734434467,2008-02-01
"Mar 2008",2493.09688121154,234.122456345982,618.17150086437,2493.10391389933,214.325789496538,8390.89146667335,2008-03-01
"Apr 2008",2492.875032,235.4112,618.6404253,2492.880157,215.538,8381.942,2008-04-01
"May 2008",2492.38018188841,237.07039589188,619.077488955852,2492.38206689437,217.132254761717,8374.91282693996,2008-05-01
"Jun 2008",2490.83889632855,238.567839454051,619.536200795455,2490.8370491656,218.497126715661,8366.79114377993,2008-06-01
"Jul 2008",2487.215998,239.23,620.085579,2487.210862,218.861,8353.089,2008-07-01
"Aug 2008",2480.74211938983,238.626684744134,620.771851927895,2480.73499429703,217.734426559687,8330.71695249721,2008-08-01
"Sep 2008",2471.71113221499,237.301052504484,621.550088646404,2471.70385780864,215.756629566748,8302.17958783649,2008-09-01
"Oct 2008",2460.682718,236.0396,622.3525684,2460.677595,213.849,8271.38,2008-10-01
"Nov 2008",2448.18513247823,235.44116883529,623.125693688121,2448.18438132496,212.733557518061,8241.26347418243,2008-11-01
"Dec 2008",2434.62092821883,235.353980157639,623.872360030044,2434.62452419238,212.334836498823,8210.94406042952,2008-12-01
"Jan 2009",2420.361232,235.4386,624.6095862,2420.366364,212.378,8178.578,2009-01-01
"Feb 2009",2405.93827006769,235.436999173966,625.351859860358,2405.94044795876,212.628824849555,8143.55311373618,2009-02-01
"Mar 2009",2392.52866653925,235.416767605698,626.103544226017,2392.52615053288,213.015542956475,8110.18354081563,2009-03-01
"Apr 2009",2381.470145,235.5269,626.8664714,2381.465053,213.507,8084.015,2009-04-01
"May 2009",2373.69403573257,235.878782616994,627.637230407479,2373.69110721044,214.073735676311,8068.81307087301,2009-05-01
"Jun 2009",2368.50609580931,236.433367938087,628.39143796219,2368.50774730567,214.693065749352,8061.22277630783,2009-06-01
"Jul 2009",2364.805689,237.114,629.0994677,2364.810778,215.344,8056.109,2009-07-01
"Aug 2009",2361.78084811317,237.846637024722,629.741756050461,2361.785674681,215.996417630382,8049.46867684592,2009-08-01
"Sep 2009",2359.77428211238,238.56769397529,630.338990617821,2359.77659542958,216.583675527601,8041.8269465456,2009-09-01
"Oct 2009",2359.417369,239.2162,630.9219218,2359.417369,217.03,8034.841,2009-10-01
"Nov 2009",2361.15584155551,239.738735950781,631.51544304623,2361.15548384336,217.282149357715,8030.39540692852,2009-11-01
"Dec 2009",2364.69285166709,240.112089494088,632.121020010974,2364.69306719822,217.377009918026,8031.28425232456,2009-12-01
"Jan 2010",2369.545906,240.3206,632.7342614,2369.545906,217.374,8040.529,2010-01-01
"Feb 2010",2375.04179366476,240.362567320298,633.347654364617,2375.0397156863,217.329762716536,8058.84236210666,2010-02-01
"Mar 2010",2379.74443355263,240.292133233545,633.941199838286,2379.73992570347,217.289840355853,8077.70204415619,2010-03-01
"Apr 2010",2382.027027,240.1774,634.4917772,2382.021894,217.297,8086.277,2010-04-01
"May 2010",2381.00339619283,240.091746619878,634.993496524929,2381.00084881882,217.390503479845,8077.78595945959,2010-05-01
"Jun 2010",2378.74984671502,240.129659053215,635.509390672924,2378.75149958049,217.595591621527,8061.64675623592,2010-06-01
"Jul 2010",2378.083305,240.3909,636.1197232,2378.088426,217.934,8051.327,2010-07-01
"Aug 2010",2381.1395105269,240.939875829818,636.878966291219,2381.14566892732,218.417556697417,8056.58813338832,2010-08-01
"Sep 2010",2387.32945495768,241.699567590634,637.738426647801,2387.33511375236,219.018459824709,8072.36693090009,2010-09-01
"Oct 2010",2395.382943,242.5576,638.6236196,2395.388107,219.699,8089.894,2010-10-01
"Nov 2010",2404.1204303292,243.417516727513,639.475394184265,2404.12613065708,220.42897343419,8102.5107292093,2010-11-01
"Dec 2010",2412.72497649132,244.24653725092,640.295934261802,2412.73120855825,221.20819870927,8112.00163127489,2010-12-01
"Jan 2011",2420.470292,245.0278,641.1027574,2420.4755,222.044,8122.262,2011-01-01
"Feb 2011",2426.85554182294,245.751349852719,641.912504560605,2426.85726577764,222.929031047301,8136.06783866329,2011-02-01
"Mar 2011",2432.28170874375,246.434857479765,642.738310282772,2432.27917268136,223.797263856732,8151.71798844485,2011-03-01
"Apr 2011",2437.37523,247.1029,643.5924325,2437.369989,224.568,8166.392,2011-04-01
"May 2011",2442.58316115679,247.76634682457,644.473853928865,2442.57838708416,225.180717191415,8177.91932354487,2011-05-01
"Jun 2011",2447.63503108926,248.381236533728,645.328456418224,2447.63265553117,225.655597715658,8186.72900753837,2011-06-01
"Jul 2011",2452.080987,248.8899,646.0888466,2452.080987,226.033,8193.9,2011-07-01
"Aug 2011",2455.72407454987,249.257925811962,646.710995590599,2455.72493766345,226.355618705555,8200.86008937938,2011-08-01
"Sep 2011",2459.37893323258,249.543933422364,647.244332444336,2459.37951774953,226.675493428788,8210.43242584617,2011-09-01
"Oct 2011",2464.113101,249.8298,647.7616507,2464.113101,227.047,8225.789,2011-10-01
"Nov 2011",2470.59468212517,250.178079557211,648.319204849479,2470.59445085458,227.498993171549,8248.31791153015,2011-11-01
"Dec 2011",2477.89404616564,250.574033480521,648.90709319703,2477.89388954479,227.958243384008,8272.27169648441,2011-12-01
"Jan 2012",2484.682129,250.9836,649.498875,2484.682129,228.326,8290.119,2012-01-01
"Feb 2012",2489.98055583829,251.373348551787,650.075087381855,2489.98061780706,228.537408608246,8296.75059783328,2012-02-01
"Mar 2012",2494.21370921602,251.712373396294,650.644178930512,2494.21375118245,228.663199701848,8296.74578821628,2012-03-01
"Apr 2012",2498.156661,251.9704,651.2215761,2498.156661,228.808,8297.106,2012-04-01
"May 2012",2502.33697989199,252.143926235641,651.814049630507,2502.33696328751,229.055631654724,8302.92795639598,2012-05-01
"Jun 2012",2506.29222193328,252.336539600972,652.393747406851,2506.29221068841,229.406698549343,8311.68955805792,2012-06-01
"Jul 2012",2509.31244,252.6786,652.9241616,2509.31244,229.841,8318.964,2012-07-01
"Aug 2012",2510.97519411223,253.259068727869,653.380155385003,2510.97519856139,230.335657365448,8321.86124324945,2012-08-01
"Sep 2012",2512.00807286569,254.001312644265,653.782075953199,2512.00807587874,230.857080174857,8323.63831288541,2012-09-01
"Oct 2012",2513.426172,254.7873,654.1616415,2513.426172,231.369,8329.089,2012-10-01
"Nov 2012",2516.07287621463,255.500232186211,654.544389103554,2516.07287502248,231.828257402,8341.70203356916,2012-11-01
"Dec 2012",2520.10472604841,256.028243155305,654.931131372948,2520.10472524107,232.164128899378,8359.74589410418,2012-12-01
"Jan 2013",2525.506551,256.2607,655.3164998,2525.506551,232.299,8380.184,2013-01-01
"Feb 2013",2532.09192402924,256.153787712468,655.698046934112,2532.09192434867,232.204275989512,8400.22988173308,2013-02-01
"Mar 2013",2538.98939194068,255.930962882666,656.08500955501,2538.98939215701,232.047441264669,8418.09751810535,2013-03-01
"Apr 2013",2545.156245,255.8825,656.4895455,2545.156245,232.045,8432.251,2013-04-01
"May 2013",2549.91371040913,256.207739186137,656.915654245182,2549.91371032354,232.345712714024,8442.09077283177,2013-05-01
"Jun 2013",2554.03876311483,256.742283091808,657.334701821828,2554.03876305686,232.827365301207,8450.76270014115,2013-06-01
"Jul 2013",2558.672315,257.2308,657.7098959,2558.672315,233.3,8462.349,2013-07-01
"Aug 2013",2564.61378896383,257.496525913351,658.016469211085,2564.61378898677,233.625465746983,8479.36043434719,2013-08-01
"Sep 2013",2571.29665197042,257.676967713067,658.277754731754,2571.29665198595,233.872838271245,8498.02194058938,2013-09-01
"Oct 2013",2577.812882,257.9882,658.5291105,2577.812882,234.163,8512.987,2013-10-01
"Nov 2013",2583.5162291429,258.571949753051,658.7982151327,2583.51622913676,234.584313186931,8520.83567496457,2013-11-01
"Dec 2013",2588.80753192947,259.272553463332,659.082029562268,2588.80753192531,235.095059391592,8525.85435231623,2013-12-01
"Jan 2014",2594.349401,259.86,659.3698353,2594.349401,235.621,8534.256,2014-01-01
"Feb 2014",2600.68387616822,260.167393592962,659.652592687744,2600.68387616987,236.099911134921,8550.49827320188,2014-02-01
"Mar 2014",2607.87071394137,260.28029991509,659.927977389546,2607.87071394248,236.517627866094,8572.01757607169,2014-03-01
"Apr 2014",2615.8491,260.3474,660.1953439,2615.8491,236.872,8594.495,2014-04-01
"May 2014",2624.43061122121,260.477249949174,660.457441857065,2624.43061122078,237.15882005116,8614.48493593152,2014-05-01
"Jun 2014",2632.91638926805,260.617906135567,660.730601472144,2632.91638926776,237.365651366255,8632.03497302675,2014-06-01
"Jul 2014",2640.479967,260.6773,661.0345481,2640.479967,237.478,8648.066,2014-07-01
"Aug 2014",2646.52275520616,260.585732536268,661.381583976588,2646.52275520625,237.473401253029,8663.40416825714,2014-08-01
"Sep 2014",2651.35767639388,260.36298295005,661.754318862622,2651.35767639391,237.297507409628,8678.49667996957,2014-09-01
"Oct 2014",2655.525531,260.0512,662.1279394,2655.525531,236.888,8693.696,2014-10-01
"Nov 2014",2659.49894917633,259.70602360946,662.483470603247,2659.49894917642,236.246278640429,8709.19735400282,2014-11-01
"Dec 2014",2663.47787993424,259.437058360529,662.825290977372,2663.47787993441,235.628615291528,8724.56701079876,2014-12-01
"Jan 2015",2667.594102,259.3674,663.1636174,2667.594102,235.355,8739.214,2015-01-01
"Feb 2015",2671.90210823665,259.57383969256,663.506493514124,2671.90210823619,235.640299000073,8752.80374906483,2015-02-01
"Mar 2015",2676.14724805435,259.947950274499,663.853270024189,2676.14724805366,236.278883276109,8766.02727683547,2015-03-01
"Apr 2015",2679.997585,260.335,664.2011244,2679.997585,236.96,8779.832,2015-04-01
"May 2015",2683.34960295112,260.617473175854,664.547959899513,2683.34960295287,237.43600684076,8794.86631640444,2015-05-01
"Jun 2015",2687.01346710762,260.826718319255,664.894582933281,2687.01346711021,237.711703455888,8810.58254852611,2015-06-01
"Jul 2015",2692.027763,261.0313,665.2425257,2692.027763,237.855,8826.134,2015-07-01
"Aug 2015",2699.02442318108,261.270171307727,665.592584861896,2699.02442317453,237.921488451699,8840.94802235436,2015-08-01
"Sep 2015",2707.00876829296,261.463839411444,665.942614935283,2707.00876828329,237.917488085525,8855.54815868981,2015-09-01
"Oct 2015",2714.579466,261.5032,666.2897349,2714.579466,237.837,8870.732,2015-10-01
"Nov 2015",2720.58320376898,261.336945296942,666.632392982532,2720.58320379343,237.699965278368,8886.76866825213,2015-11-01
"Dec 2015",2724.85874827613,261.144953664599,666.974354395958,2724.85874831223,237.630084942753,8901.81340930731,2015-12-01
"Jan 2016",2727.492886,261.1649,667.3207136,2727.492886,237.777,8913.493,2016-01-01
"Feb 2016",2728.83854622445,261.555569726728,667.674436830195,2728.8385461332,238.23324302742,8920.65448982224,2016-02-01
"Mar 2016",2730.31322945439,262.160190374604,668.02997742533,2730.31322931966,238.862912884203,8927.02601889584,2016-03-01
"Apr 2016",2733.600579,262.7431,668.3796605,2733.600579,239.473,8937.556,2016-04-01
"May 2016",2739.73566777765,263.134579499847,668.718174944833,2739.73566811819,239.919951500838,8955.36907616256,2016-05-01
"Jun 2016",2747.15928712853,263.428681133283,669.049664754575,2747.15928763138,240.258041298215,8976.2948114057,2016-06-01
"Jul 2016",2753.663658,263.7854,669.3806377,2753.663658,240.591,8994.339,2016-07-01
"Aug 2016",2757.77399159086,264.325912273883,669.71630103862,2757.77399031995,241.004728747005,9005.48853886076,2016-08-01
"Sep 2016",2760.94746010558,265.016118425598,670.056659974891,2760.94745822891,241.513810811826,9013.65473548145,2016-09-01
"Oct 2016",2765.374226,265.7831,670.4004192,2765.374226,242.115,9024.73,2016-10-01
"Nov 2016",2772.4974936737,266.546656589804,670.745579208092,2772.49749841681,242.782207585213,9042.62587950543,2016-11-01
"Dec 2016",2780.77263530103,267.197459979144,671.087323705123,2780.77264230484,243.397974713741,9063.3304688908,2016-12-01
"Jan 2017",2787.908065,267.6189,671.4201322,2787.908065,243.822,9080.851,2017-01-01
"Feb 2017",2792.28641564024,267.74499470023,671.741146547529,2792.28639793871,243.970033504732,9091.10846163595,2017-02-01
"Mar 2017",2794.98719509773,267.712274991163,672.058157986101,2794.98716895917,243.982031073953,9097.67887043692,2017-03-01
"Apr 2017",2797.76413,267.7079,672.3816201,2797.76413,244.054,9106.052,2017-04-01
"May 2017",2801.90166065421,267.877768312979,672.716810835124,2801.90172671722,244.336362099561,9120.12538506182,2017-05-01
"Jun 2017",2806.80708208586,268.202736352501,673.048305583809,2806.80717963629,244.797197286743,9137.42760491712,2017-06-01
"Jul 2017",2811.418403,268.6224,673.3555041,2811.418403,245.359,9153.895,2017-07-01
"Aug 2017",2814.92671915031,269.087843158963,673.624610156418,2814.9264725998,245.958147726651,9166.4108129315,2017-08-01
"Sep 2017",2817.53547448479,269.596101821059,673.869043600885,2817.53511042162,246.586550149448,9175.64589507985,2017-09-01
"Oct 2017",2819.7012,270.1557,674.1090283,2819.7012,247.25,9183.218,2017-10-01
"Nov 2017",2821.88668037417,270.763703495612,674.360593287352,2821.88760051321,247.944158104944,9190.70154839729,2017-11-01
"Dec 2017",2824.57971501205,271.371345252157,674.622988264502,2824.5810737143,248.624157671023,9199.49762957833,2017-12-01
"Jan 2018",2828.274357,271.9184,674.8912681,2828.274357,249.235,9210.964,2018-01-01
"Feb 2018",2833.27005309372,272.364828043771,675.161106712692,2833.2666190881,249.739775409125,9225.83254903484,2018-02-01
"Mar 2018",2839.08782472628,272.751331985132,675.43065422259,2839.08275398048,250.173930277574,9242.33169771798,2018-03-01
"Apr 2018",2845.054087,273.1388,675.6986798,2845.054087,250.591,9258.064,2018-04-01
"May 2018",2850.55700932498,273.568825070041,675.965548884103,2850.56982520844,251.029999517811,9271.121996204,2018-05-01
"Jun 2018",2855.23177834212,274.005819399909,676.238011989583,2855.25070262308,251.471861959423,9281.55817214243,2018-06-01
"Jul 2018",2858.775335,274.3949,676.5244159,2858.775335,251.883,9289.915,2018-07-01
"Aug 2018",2861.19084275448,274.696553157542,676.830821991637,2861.14301322625,252.233559852962,9297.10420688983,2018-08-01
"Sep 2018",2863.70635509045,274.932742267084,677.154150011672,2863.63572871242,252.508621884736,9305.51453963829,2018-09-01
"Oct 2018",2867.856148,275.1408,677.4890343,2867.856148,252.697,9317.904,2018-10-01
"Nov 2018",2874.60542562003,275.358628966454,677.830657464161,2874.78392784951,252.81139069997,9335.73962068108,2018-11-01
"Dec 2018",2882.64310466648,275.626411531756,678.17639518225,2882.90668589763,252.960020872006,9355.32455819338,2018-12-01
"Jan 2019",2890.08903,275.9849,678.5241714,2890.08903,253.275,9371.671,2019-01-01
"Feb 2019",2895.36924113574,276.457549495158,678.873522129495,2894.70306174604,253.837766236045,9381.3386437191,2019-02-01
"Mar 2019",2898.13455620662,276.998626420708,679.230431648218,2897.15085766005,254.527072405021,9387.07722758828,2019-03-01
"Apr 2019",2898.341988,277.5451,679.6024963,2898.341988,255.171,9393.184,2019-04-01
"May 2019",2896.33356035553,278.047095275135,679.993853566006,2898.81977568481,255.642581392884,9402.80987851654,2019-05-01
"Jun 2019",2893.99134132188,278.507360563194,680.394805476731,2897.662554277,255.994652470876,9414.52045737946,2019-06-01
"Jul 2019",2893.58241,278.9418,680.7921952,2893.58241,256.325,9425.735,2019-07-01
"Aug 2019",2896.66636255326,279.364450885781,681.176401947222,2887.38768062582,256.719130414638,9434.42921258505,2019-08-01
"Sep 2019",2901.97286339477,279.781883178371,681.551949104121,2888.27171012083,257.213428822589,9440.80457252357,2019-09-01
"Oct 2019",2907.524094,280.1988,681.9268961,2907.524094,257.832,9445.619,2019-10-01
"Nov 2019",2911.63908665362,280.612090070626,682.307518567329,2945.75177247857,258.522415467079,9449.67864151358,2019-11-01
"Dec 2019",2913.82427687684,280.987384501102,682.692956951233,2960.83106457302,258.926113720252,9453.98254882259,2019-12-01
"Jan 2020",2913.882951,281.2825,683.0805679,2899.955634,258.608,9459.578,2020-01-01
"Feb 2020",2911.81605231372,281.474774016896,683.468284620499,2734.73873460812,257.329726235564,9466.78933247169,2020-02-01
"Mar 2020",2908.41515194972,281.61962696537,683.856346553913,2534.47198077206,255.639931111216,9473.04912107499,2020-03-01
"Apr 2020",2904.669478,281.792,684.2455697,2392.866577,254.284,9475.067,2020-04-01
